feature,scope,group,layer,module,family,metric,selected,variance,abs_spearman,reg_coef,pair_coef,combined_importance,selection_rank_abs_spearman
layer_32_delta_prev_hutch_trace_std,layer,layer_32,32.0,,delta_prev,prev_hutch_trace_std,0,3.1329798110781147e-14,0.5545454545454546,0.0,0.0,0.0,0.5545454545454546
layer_33_delta_base_anisotropy,layer,layer_33,33.0,,delta_base,base_anisotropy,0,0.17535389674513585,0.5545454545454546,0.0,0.0,0.0,0.5545454545454546
global_delta_base_fro,global,global,,,delta_base,base_fro,0,0.1624127394030554,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
global_delta_base_hutch_trace_mean,global,global,,,delta_base,base_hutch_trace_mean,0,5.260573749009263e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
global_delta_base_hutch_trace_std,global,global,,,delta_base,base_hutch_trace_std,0,6.922032652616597e-13,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
global_delta_base_mean_abs,global,global,,,delta_base,base_mean_abs,0,7.773500231561204e-12,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
global_delta_base_probe_mean,global,global,,,delta_base,base_probe_mean,0,1.868214612063117e-06,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
global_delta_base_probe_std,global,global,,,delta_base,base_probe_std,0,5.783521337093896e-09,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
global_delta_base_sign_flip_ratio,global,global,,,delta_base,base_sign_flip_ratio,0,1.0344159645099609e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
global_delta_base_sv_mean_topk,global,global,,,delta_base,base_sv_mean_topk,0,5.336254401977316e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
global_delta_base_sv_top1,global,global,,,delta_base,base_sv_top1,0,1.2632586003206174e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_00_delta_base_fro,layer,layer_00,0.0,,delta_base,base_fro,0,0.0035729192030367024,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_00_delta_base_fro_ratio,layer,layer_00,0.0,,delta_base,base_fro_ratio,0,6.155306231317862e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_00_delta_base_hutch_trace_mean,layer,layer_00,0.0,,delta_base,base_hutch_trace_mean,0,2.973556998142153e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_00_delta_base_mean_abs,layer,layer_00,0.0,,delta_base,base_mean_abs,0,6.804647315721358e-12,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_00_delta_base_probe_mean,layer,layer_00,0.0,,delta_base,base_probe_mean,0,1.38592017992082e-06,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_00_delta_base_sv_mean_topk,layer,layer_00,0.0,,delta_base,base_sv_mean_topk,0,4.387131210290923e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_00_delta_prev_fro,layer,layer_00,0.0,,delta_prev,prev_fro,0,0.0013120053941372894,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_00_delta_prev_fro_ratio,layer,layer_00,0.0,,delta_prev,prev_fro_ratio,0,2.260280958114895e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_01_delta_base_fro,layer,layer_01,1.0,,delta_base,base_fro,0,0.002152420650933798,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_01_delta_base_fro_ratio,layer,layer_01,1.0,,delta_base,base_fro_ratio,0,5.1975214983210874e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_01_delta_base_hutch_trace_mean,layer,layer_01,1.0,,delta_base,base_hutch_trace_mean,0,3.3689511399904265e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_01_delta_base_mean_abs,layer,layer_01,1.0,,delta_base,base_mean_abs,0,4.309417233879093e-12,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_01_delta_base_probe_mean,layer,layer_01,1.0,,delta_base,base_probe_mean,0,1.3941903289936992e-06,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_01_delta_base_sv_mean_topk,layer,layer_01,1.0,,delta_base,base_sv_mean_topk,0,4.4511523640111684e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_02_delta_base_fro,layer,layer_02,2.0,,delta_base,base_fro,0,0.002388574745346347,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_02_delta_base_fro_ratio,layer,layer_02,2.0,,delta_base,base_fro_ratio,0,5.7164781319716916e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_02_delta_base_hutch_trace_mean,layer,layer_02,2.0,,delta_base,base_hutch_trace_mean,0,3.186358254035442e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_02_delta_base_mean_abs,layer,layer_02,2.0,,delta_base,base_mean_abs,0,3.783742717583202e-12,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_02_delta_base_probe_mean,layer,layer_02,2.0,,delta_base,base_probe_mean,0,1.410510536866607e-06,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_02_delta_base_spec_proxy,layer,layer_02,2.0,,delta_base,base_spec_proxy,0,9.878574148613395e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_02_delta_base_sv_mean_topk,layer,layer_02,2.0,,delta_base,base_sv_mean_topk,0,4.5873761079273513e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_02_delta_base_sv_top1,layer,layer_02,2.0,,delta_base,base_sv_top1,0,9.631707747966734e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_02_delta_prev_hutch_trace_mean,layer,layer_02,2.0,,delta_prev,prev_hutch_trace_mean,0,4.025994189278802e-12,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_02_delta_prev_probe_mean,layer,layer_02,2.0,,delta_prev,prev_probe_mean,0,4.738040963484779e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_03_delta_base_fro,layer,layer_03,3.0,,delta_base,base_fro,0,0.002782497334210252,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_03_delta_base_fro_ratio,layer,layer_03,3.0,,delta_base,base_fro_ratio,0,5.593095532894342e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_03_delta_base_hutch_trace_mean,layer,layer_03,3.0,,delta_base,base_hutch_trace_mean,0,3.194033007002034e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_03_delta_base_mean_abs,layer,layer_03,3.0,,delta_base,base_mean_abs,0,5.353813930401426e-12,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_03_delta_base_probe_mean,layer,layer_03,3.0,,delta_base,base_probe_mean,0,1.4090048300419285e-06,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_03_delta_base_spec_proxy,layer,layer_03,3.0,,delta_base,base_spec_proxy,0,1.377567255102065e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_03_delta_base_sv_mean_topk,layer,layer_03,3.0,,delta_base,base_sv_mean_topk,0,5.04629963668259e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_03_delta_base_sv_top1,layer,layer_03,3.0,,delta_base,base_sv_top1,0,1.0891764866476835e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_04_delta_base_fro,layer,layer_04,4.0,,delta_base,base_fro,0,0.0033909736186287674,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_04_delta_base_fro_ratio,layer,layer_04,4.0,,delta_base,base_fro_ratio,0,5.482961093742156e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_04_delta_base_hutch_trace_mean,layer,layer_04,4.0,,delta_base,base_hutch_trace_mean,0,3.416158132515143e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_04_delta_base_mean_abs,layer,layer_04,4.0,,delta_base,base_mean_abs,0,6.2485121925001255e-12,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_04_delta_base_probe_mean,layer,layer_04,4.0,,delta_base,base_probe_mean,0,1.492774634253389e-06,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_04_delta_base_spec_proxy,layer,layer_04,4.0,,delta_base,base_spec_proxy,0,1.3509645434427055e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_04_delta_base_sv_mean_topk,layer,layer_04,4.0,,delta_base,base_sv_mean_topk,0,4.660578367034357e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_04_delta_base_sv_top1,layer,layer_04,4.0,,delta_base,base_sv_top1,0,9.011306252787896e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_04_delta_prev_fro,layer,layer_04,4.0,,delta_prev,prev_fro,0,0.0012041822606361204,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_04_delta_prev_fro_ratio,layer,layer_04,4.0,,delta_prev,prev_fro_ratio,0,1.9470698415509202e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_04_delta_prev_hutch_trace_mean,layer,layer_04,4.0,,delta_prev,prev_hutch_trace_mean,0,4.466008636168314e-12,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_04_delta_prev_probe_mean,layer,layer_04,4.0,,delta_prev,prev_probe_mean,0,5.142799426253089e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_04_delta_prev_stable_rank,layer,layer_04,4.0,,delta_prev,prev_stable_rank,0,84.50447921774813,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_05_delta_base_fro,layer,layer_05,5.0,,delta_base,base_fro,0,0.004546693905441056,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_05_delta_base_fro_ratio,layer,layer_05,5.0,,delta_base,base_fro_ratio,0,7.293903983282414e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_05_delta_base_hutch_trace_mean,layer,layer_05,5.0,,delta_base,base_hutch_trace_mean,0,5.2129553431720844e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_05_delta_base_mean_abs,layer,layer_05,5.0,,delta_base,base_mean_abs,0,9.548698114597486e-12,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_05_delta_base_probe_mean,layer,layer_05,5.0,,delta_base,base_probe_mean,0,1.9138905445523023e-06,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_05_delta_base_spec_proxy,layer,layer_05,5.0,,delta_base,base_spec_proxy,0,1.7808233005866267e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_05_delta_base_sv_mean_topk,layer,layer_05,5.0,,delta_base,base_sv_mean_topk,0,5.786066729302922e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_05_delta_base_sv_top1,layer,layer_05,5.0,,delta_base,base_sv_top1,0,1.4366369125741998e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_05_delta_prev_hutch_trace_mean,layer,layer_05,5.0,,delta_prev,prev_hutch_trace_mean,0,6.854657321663471e-12,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_05_delta_prev_probe_mean,layer,layer_05,5.0,,delta_prev,prev_probe_mean,0,6.468853773266729e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_05_delta_prev_sv_mean_topk,layer,layer_05,5.0,,delta_prev,prev_sv_mean_topk,0,1.4393101805324384e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_06_delta_base_anisotropy,layer,layer_06,6.0,,delta_base,base_anisotropy,0,0.14250457463926972,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_06_delta_base_fro,layer,layer_06,6.0,,delta_base,base_fro,0,0.004554828610178063,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_06_delta_base_fro_ratio,layer,layer_06,6.0,,delta_base,base_fro_ratio,0,7.279829264567486e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_06_delta_base_hutch_trace_mean,layer,layer_06,6.0,,delta_base,base_hutch_trace_mean,0,5.037443283785794e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_06_delta_base_mean_abs,layer,layer_06,6.0,,delta_base,base_mean_abs,0,9.396542684511422e-12,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_06_delta_base_probe_mean,layer,layer_06,6.0,,delta_base,base_probe_mean,0,1.8598183748915084e-06,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_06_delta_base_spec_proxy,layer,layer_06,6.0,,delta_base,base_spec_proxy,0,1.2481918526638176e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_06_delta_base_sv_mean_topk,layer,layer_06,6.0,,delta_base,base_sv_mean_topk,0,4.873080255234759e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_06_delta_base_sv_top1,layer,layer_06,6.0,,delta_base,base_sv_top1,0,9.750899867417524e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_06_delta_prev_sv_mean_topk,layer,layer_06,6.0,,delta_prev,prev_sv_mean_topk,0,1.3302415255305808e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_07_delta_base_fro,layer,layer_07,7.0,,delta_base,base_fro,0,0.004845643097690911,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_07_delta_base_fro_ratio,layer,layer_07,7.0,,delta_base,base_fro_ratio,0,7.643234671792264e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_07_delta_base_hutch_trace_mean,layer,layer_07,7.0,,delta_base,base_hutch_trace_mean,0,5.928185660972437e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_07_delta_base_mean_abs,layer,layer_07,7.0,,delta_base,base_mean_abs,0,1.0078075732583618e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_07_delta_base_probe_mean,layer,layer_07,7.0,,delta_base,base_probe_mean,0,1.985313905797002e-06,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_07_delta_base_probe_std,layer,layer_07,7.0,,delta_base,base_probe_std,0,6.694592826337036e-09,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_07_delta_base_sign_flip_ratio,layer,layer_07,7.0,,delta_base,base_sign_flip_ratio,0,3.2361081278765866e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_07_delta_base_spec_proxy,layer,layer_07,7.0,,delta_base,base_spec_proxy,0,1.9106372408621014e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_07_delta_base_sv_mean_topk,layer,layer_07,7.0,,delta_base,base_sv_mean_topk,0,5.399516615940155e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_07_delta_base_sv_top1,layer,layer_07,7.0,,delta_base,base_sv_top1,0,1.2195944449499158e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_08_delta_base_fro,layer,layer_08,8.0,,delta_base,base_fro,0,0.005117447169927004,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_08_delta_base_fro_ratio,layer,layer_08,8.0,,delta_base,base_fro_ratio,0,8.405789377451725e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_08_delta_base_hutch_trace_mean,layer,layer_08,8.0,,delta_base,base_hutch_trace_mean,0,6.295994635430722e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_08_delta_base_hutch_trace_std,layer,layer_08,8.0,,delta_base,base_hutch_trace_std,0,1.2398359434861114e-12,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_08_delta_base_mean_abs,layer,layer_08,8.0,,delta_base,base_mean_abs,0,1.0931930220758068e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_08_delta_base_probe_mean,layer,layer_08,8.0,,delta_base,base_probe_mean,0,2.0461102935759915e-06,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_08_delta_base_sign_flip_ratio,layer,layer_08,8.0,,delta_base,base_sign_flip_ratio,0,1.3674870970369478e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_08_delta_base_spec_proxy,layer,layer_08,8.0,,delta_base,base_spec_proxy,0,1.7228917107320413e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_08_delta_base_sv_mean_topk,layer,layer_08,8.0,,delta_base,base_sv_mean_topk,0,5.551946580397607e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_08_delta_base_sv_top1,layer,layer_08,8.0,,delta_base,base_sv_top1,0,1.2209242219514647e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_09_delta_base_fro,layer,layer_09,9.0,,delta_base,base_fro,0,0.005205789257514312,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_09_delta_base_fro_ratio,layer,layer_09,9.0,,delta_base,base_fro_ratio,0,8.494917261126766e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_09_delta_base_hutch_trace_mean,layer,layer_09,9.0,,delta_base,base_hutch_trace_mean,0,6.295140049025836e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_09_delta_base_mean_abs,layer,layer_09,9.0,,delta_base,base_mean_abs,0,1.1316443195908952e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_09_delta_base_probe_mean,layer,layer_09,9.0,,delta_base,base_probe_mean,0,2.0561629657674937e-06,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_09_delta_base_spec_proxy,layer,layer_09,9.0,,delta_base,base_spec_proxy,0,1.3364858837149644e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_09_delta_base_sv_mean_topk,layer,layer_09,9.0,,delta_base,base_sv_mean_topk,0,5.442274209832562e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_09_delta_base_sv_top1,layer,layer_09,9.0,,delta_base,base_sv_top1,0,1.1363251854671541e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_10_delta_base_fro,layer,layer_10,10.0,,delta_base,base_fro,0,0.004947903601806628,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_10_delta_base_fro_ratio,layer,layer_10,10.0,,delta_base,base_fro_ratio,0,7.955377416849932e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_10_delta_base_hutch_trace_mean,layer,layer_10,10.0,,delta_base,base_hutch_trace_mean,0,5.917942876935225e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_10_delta_base_hutch_trace_std,layer,layer_10,10.0,,delta_base,base_hutch_trace_std,0,8.620827929228781e-13,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_10_delta_base_mean_abs,layer,layer_10,10.0,,delta_base,base_mean_abs,0,1.0491029915766299e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_10_delta_base_probe_mean,layer,layer_10,10.0,,delta_base,base_probe_mean,0,1.968866818637443e-06,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_10_delta_base_spec_proxy,layer,layer_10,10.0,,delta_base,base_spec_proxy,0,1.2810184667332037e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_10_delta_base_sv_mean_topk,layer,layer_10,10.0,,delta_base,base_sv_mean_topk,0,5.359722141964547e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_10_delta_base_sv_top1,layer,layer_10,10.0,,delta_base,base_sv_top1,0,1.021750771869049e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_10_delta_prev_hutch_trace_mean,layer,layer_10,10.0,,delta_prev,prev_hutch_trace_mean,0,8.308561728559895e-12,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_10_delta_prev_probe_mean,layer,layer_10,10.0,,delta_prev,prev_probe_mean,0,7.064282391968008e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_11_delta_base_fro,layer,layer_11,11.0,,delta_base,base_fro,0,0.0051074059565181,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_11_delta_base_fro_ratio,layer,layer_11,11.0,,delta_base,base_fro_ratio,0,8.426027493574626e-08,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_11_delta_base_hutch_trace_mean,layer,layer_11,11.0,,delta_base,base_hutch_trace_mean,0,5.995166489964522e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_11_delta_base_hutch_trace_std,layer,layer_11,11.0,,delta_base,base_hutch_trace_std,0,1.0173793274073644e-12,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_11_delta_base_mean_abs,layer,layer_11,11.0,,delta_base,base_mean_abs,0,1.12103120612509e-11,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_11_delta_base_probe_mean,layer,layer_11,11.0,,delta_base,base_probe_mean,0,1.991378203298028e-06,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
layer_11_delta_base_spec_proxy,layer,layer_11,11.0,,delta_base,base_spec_proxy,0,1.3685845016086954e-07,0.5454545454545455,0.0,0.0,0.0,0.5454545454545455
